,name,duration,rating,review,sentimen
297,Noor Hidayah,4 years ago,5 stars,kaya tahu budaya akses mudah masuk bayar tiket dewasa becak jalan kraton andong area parkir oke,1
298,Koko Pratama Pudja,5 years ago,5 stars,tempat sultan yogya guna kali kali resmi sejak abad letak pusat kota yogya dekat beberapa obyek wisata taman sari alun alun kidul museum kereta museum kereta kuda pasar ngasem,1
299,Dukun Maju,a year ago,5 stars,kraton pertama masuk suka dalam orang orang sana sangat baik sabar suka senyum,1
300,Meor Shahibul Fadilah Bin Zainuddin,5 years ago,5 stars,tempat sebut sangat asyik tahu sejarah balik sedih lihat tempat tidak kelola baik tidak tanda poper pasti wisatawan nikmat fungsi situs,1
301,Andrea Decker,5 years ago,5 stars,datang lihat tunjuk wayang kulit hari sabtu selalu suka kualitas seni sini datang pagi pagi sekali bawa kacamata hitam kena tabir surya bagi besar atraksi ada luar ruang,1
302,Ersha Derystia,4 years ago,5 stars,jatuh cinta struktur cerita tempat,1
303,Wahyu Djatmiko,3 years ago,5 stars,kejut pandu beri tahu gazebo kecil letak gamelan tua rusak beberapa bulan lalu baik gamelan simpan tempat buka tuhan,1
304,Chandra Kristian,4 years ago,5 stars,baik buat daftar prioritas unjung tempat temu filosofi sejarah koleksi sultan yogyakarta rasa suasana nikmat budaya jawa,1
305,Eriksson,6 years ago,5 stars,potong sejarah yogyakarta wajib kunjung tahu lebih jauh sejarah indonesia khusus yogyakarta museum lestari baik tidak lihat bosan,1
306,Samiaji Sarosa,3 years ago,5 stars,alam luar biasa sekarang bahkan lebih baik acara reguler tunjuk tari band kuningan wajib kunjung ada yogya,1
307,Muh. Sifaul Muztahid,4 years ago,5 stars,tempat bagus ajar tahu kraton yogyakarta tempat cukup tarik lihat arsitektur bangun punya gaya unik milik pandu wisata ajar lebih lanjut tempat ada teater tradisional sebut wayang orang kira hari minggu ada teater unik tarik hampir semua museum kraton yogya milik harga tiket murah masuk satu,1
308,Andy Susilo,7 years ago,5 stars,tempat kagum bagi cerita budaya luhur yogyakarta bagaimana hidup kraton hidup sama keluarga raja layan,1
309,Hendrik Rozendal,3 years ago,5 stars,kraton lingkung sangat tenang habis waktu jam jam dengar main gamelan bintang tidak cukup alam fantastis,1
310,ghufron zaida,5 years ago,5 stars,salah satu ikon yogyakarta rupa lambang raja bangun tahun letak pusat kota dapat filosofi posisi diri sejajar gunung rapi tugu togu pantai parangtritis buka hari senin hingga minggu pukul jumat pukul letsguide,1
311,Selondjor Vibes,6 years ago,5 stars,kunjung minggu pagi tampil tunjuk tari tradisional kraton yogyakarta hidup hingga lihat aktivitas sultan kraton sini jadi bukan dar bangun cagar budaya bangun cagar budaya hidup langsung ngobrol abdi dalem temu bahagia nilai bijak masyarakat jawa kalau masuk kraton lihat nilai budaya tinggi perlu jalan sebentar luar dapat paradoks maksud yogyakarta kota kembang pesat lupa nilai benar milik misal terlalu banyak hotel pohon terlalu banyak mal raksasa promosi pasar tradisional tualang budaya pandang beda visitjogja,1
312,Muhammad Shulhan,5 years ago,5 stars,pergi tempat jalan jalan ambil foto sewa pandu wisata ajar beberapa sejarah aju tanya apa sangat harga,1
313,Zz chanel 1606,4 years ago,5 stars,suka tempat banyak sejarah tradisi,1
314,Roosa Wiryawan,4 years ago,5 stars,kraton yogyakarta hadiningrat kraton yogyakarta bahasa jawa hanacaraka karaton yogyakarta hadiningrat kraton resmi sultan yogyakarta hadiningrat kini letak kota yogyakarta daerah istimewa yogyakarta indonesia meski sultan resmi jadi bagi negara satu republik indonesia tahun kompleks kraton fungsi tempat diam sultan gedung kratonnya jalan tradisi sultan hingga kraton kini jadi salah satu objek wisata kota yogyakarta beberapa kompleks kraton rupa museum simpan bagai koleksi milik sultan beri raja raja eropa replika pusaka kraton gamelan segi bangun kraton rupa salah satu contoh arsitektur kraton jawa baik milik balairung lapang mewah pendopo luas wikipedia kraton yogyakarta buka wisatawan hari mulai pukul wib khusus hari jumat yogyakarta court tour buka mulai pukul wib harga tiket masuk rupiah wisatawan lokal rupiah wisatawan asing mancanegara,1
315,Rizal Pratama,3 years ago,5 stars,tempat bagus biaya masuk murah,1
316,Rina F Rizki,4 years ago,5 stars,kraton yogyakarta benar bagi jadi wilayah kraton utara kraton selatan banyak wisatawan terkadang unjung kraton utara lebih lihat mudah lihat lalu lintas normal kraton bagi selatan benar kawasan kraton sungguh wajib kunjung banyak sekali tinggal tinggal zaman sultan hb ix lihat lihat bagi kraton bangun temu abdi dalem saksi tunjuk khusus abdi dalem mentas upa baca puisi tari nyanyi tradisional tunjuk wayang kulit gantung jadwal pasti perilaku baik tempat abdi dalem ingat tidak perilaku pantas tiket unjung tempat sangat murah jadi selamat nikmat kunjung sini,0
317,Richard Komara,4 months ago,5 stars,coba baru budaya,1
318,Fifi Prialita,3 years ago,5 stars,kawasan strategis jangkau sepeda motor mobil tiket masuk murah banyak sejarah sultan yogyakarta sana punya spot bagus foto,1
319,Desi Rohayati,3 years ago,5 stars,kraton sejarah suka sekali,1
320,Gary Green ways,4 years ago,5 stars,damai temu makan tradisional alun alun utara datang lebih awal jam pagi lihat indah matahari terbit,1
321,Fath Sahal,3 years ago,5 stars,tempat tinggal sri sultan hamengkubuwono pernah kunjung sekali akhir lihat bagaimana abdi dalem benar benar laku abdi sultan lihat foto foto lama sultan belum seragam buat merinding,0
322,Yohanes Rio,6 years ago,5 stars,kraton sultan suasana etnik jawa bagus simbol rukun daerah istimewa yogyakarta daerah istimewa yogyakarta ajar sejarah awal raja yogyakarta hadiningrat tempat ini wajib kunjung,1
323,Bobby,3 years ago,5 stars,tempat tarik sejarah budaya kaya indah temu banyak tempat beli camil lezat merchandise lokal,1
324,aim saif,4 years ago,5 stars,suka sedih tidak masuk,1
325,USHA,a year ago,5 stars,cukup bagus tempat pandu pelihara baik jelas sangat jelas bahasa inggris tempat kunjung yogakarta,1
326,Mas Dinnu,6 years ago,5 stars,tempat unik tradisional lihat tempat raja yogyakarta sejarah kraton untung saksi tari tradisional aula utama,1
327,qyarra godinho,6 years ago,5 stars,kota tua tenang indonesia orang orang tenang baik,1
328,dr. Annisa Nurul Arofah,4 years ago,5 stars,budaya indah orang baik hati pasti naik becak kemudi tunjuk tempat baru buka diskon tempat bagus harga jangkau,1
329,Backpacker Kawah Ijen,4 years ago,5 stars,kraton yogyakarta hadiningrat kraton resmi sultan yogyakarta hadiningrat kini letak kota yogyakarta daerah istimewa yogyakarta indonesia meski sultan resmi jadi bagi negara satu republik indonesia tahun kompleks bangun kraton fungsi tempat tinggal sultan abdi dalem jalan tradisi sultan hingga kraton kini jadi salah satu tempat wisata kota yogyakarta beberapa kompleks kraton rupa museum simpan bagai koleksi milik sultan bagai beri raja raja eropa replika pusaka kraton gamelan segi bangun kraton rupa salah satu contoh baik arsitektur kraton jawa milik aula lapang mewah pendopo besar,1
330,Belia eka w,3 years ago,5 stars,waris harta baik bangsa,1
331,Joni Subroto,7 years ago,5 stars,kraton yogyakarta bagus sekali datang sini rasa ada zaman raja yogyakarta abad lalu tempat sejarah,1
332,Frisca Widyaningrum,5 years ago,5 stars,kraton yogyakarta beri banyak informasi waris budaya yogyakarta terkadang beberapa tunjuk budaya nikmat ajar,1
333,Nurul Huda fadillah,a year ago,5 stars,pergi sana tutup hari senin renovasi turut tempat bagus,0
334,Sunnie,3 years ago,5 stars,tempat sejarah tidak kurang sempurna lmao kalau laku pelihara lebih baik luar biasa,1
335,laypaulina lay,5 years ago,5 stars,kraton jalan jalan keliling kraton acara khusus ada upacara sini,1
336,Patrick Darmawan,4 years ago,5 stars,tempat bagus ajar budaya datang pagi hari sore hari banyak gedung tutup umum,0
337,aditiya prasetiya,4 years ago,5 stars,tempat tarik kunjung ajar budaya yogyakarta lebih saksi tunjuk gamelan masyarakat ramah arsitektur bangun kuno jaga uni,1
338,ruddy tan,5 years ago,5 stars,ajar lebih jauh kraton rupa diam aktif sultan yogya orang raja orang pandu suatu harus temu sangat tahu,1
339,Bayu Pawitra Brodjonegoro,7 years ago,5 stars,tempat sangat tarik tahu sejarah yogyakarta pilih pandu beri tahu banyak,1
340,Tutafale,4 years ago,5 stars,sangat diam kraton luar biasa,1
341,Sadruddin Hunzai,3 months ago,5 stars,tempat baik kunjung,1
342,Nurul Khasanah,4 years ago,5 stars,tempat bagus pergi,1
343,Primasw Setia,3 years ago,5 stars,tempat penting unjung yogyakarta milik banyak sejarah kraton yogyakarta guna pandu sini harga murah kamu tahu tempat punya atur tidak guna topi tempat,1
344,Pitsky Putsky,3 years ago,5 stars,dunia sejarah yogyakarta luar biasa getar bagus penuh filosofi salah satu tuju wisata utama yogyalarta,1
345,Arif xPander,a year ago,5 stars,kraton baik jawa butuh informasi lebih lanjut karaton yogyakarta follow akun twitternya,1
346,Mena Ibrahim,5 years ago,5 stars,aku beberapa kali tempat tetap buat aku haru historis banget tempat ajak pikir hidup raja raja sana masa lalu tentu,1
347,zul fikar,2 years ago,5 stars,daerah benar benar mistis semua mitologi asal harap semua masyarakat yogyakarta sultan doa abdi buat tempat selalu sambut harap baru,1
348,Casper van Leeuwen,9 months ago,5 stars,tempat asyik ajar sejarah sultan,1
349,aiteaiteaite,4 years ago,5 stars,tempat luar biasa tunjuk wayang tradisional sangat kagum coba unjung tempat sekal,1
350,LT Consultancy Penang Old Account,3 years ago,5 stars,rute tur organisir baik,1
351,Agra Gautama,4 years ago,5 stars,kraton sejarah bagus saran sewa pandu rasa suasana filosofi balik bangun sebut,1
352,Lee Mytton,5 years ago,5 stars,ajar sejarah lokal luar biasa buat batik acara hari rabu sungguh luar biasa sangat anjur,1
353,Aulia Farra Maharani Uun,4 years ago,5 stars,tiket murah tempat luar biasa,1
354,Nadia Ratna Afifah,5 years ago,5 stars,nikmat alam hebat unjung kraton banyak acara ada kraton upacara grebeg,1
355,durotul muntafiah,4 years ago,5 stars,tempat bagus kunjung,1
356,Anton Lasdianto,4 years ago,5 stars,waris hidup baik indonesia,1
357,Bob Heiwa,3 years ago,5 stars,tempat rupa kraton budaya indah sungguh kesan pesona ramah senyum manis selalu tempat,1
358,Darmayanti Dian,3 years ago,5 stars,indah tempat entah apa fungsi tutup taman kecil plastik rumah besar,0
359,Marsya Nisrina,4 years ago,5 stars,suka nuansa tradisional,1
360,harsa permata,4 years ago,5 stars,biasa alun alun banyak dapat warung tenda malam hari jual bagai macam makan lezat,1
361,J Galih,3 years ago,5 stars,bangga masyarakat indonesia,1
362,dwi audit,3 years ago,5 stars,kraton raja yogyakarta sila ajak pandu lokal paham lebih lanjut hormat abdi dalem hamba raja tanya ambil foto,1
363,Nooriani Dessy,4 years ago,5 stars,datang sini tunjuk tari sangat bagus lanjut sedikit jalan jalan tempat banyak mungkin buat takjub,1
364,Khairul Ghani,4 years ago,5 stars,sejarah lestari pandu ramah,1
365,Mona HjKamal (Ummi Hakimi),2 months ago,5 stars,baik tahu luas,1
366,Ardian Perdana Putra,6 years ago,5 stars,kemarin temu fakta tarik punya waris keluarga raja kraton yogyakarta hadiningrat harap suatu hari punya sempat unjung kraton,1
367,Dina Adrianingtiyas,5 years ago,5 stars,tempat bagus ajar kraton banyak museum musik tradisional terkadang tari tradisional,1
368,Ivan Hansen,5 years ago,5 stars,tempat sejarah dapat pintu besar bagi buka kali tahun lama hari raya islam,0
369,Benedict Benjamin,2 years ago,5 stars,banyak cinta sana,1
370,Bunga Aisyah,3 years ago,5 stars,tempat bagus kunjung,1
371,fnaljh,3 years ago,5 stars,ikonik yogyakarta kunjung,1
372,subaedah bahri,3 years ago,5 stars,adik pasang jalan,1
373,Frankly Christober Pamian,5 years ago,5 stars,salah satu banyak tempat kunjung yogyakarta ajar budaya jawa sini saksi tari tradisional jawa nikmat arsitektur bangun banyak,1
374,Graham Rodda,7 years ago,5 stars,alam luar biasa pintu masuk sisi barat dekat jam pandu sangat martabat bangga,1
375,Afia Rosdiana,3 years ago,5 stars,tempat sejarah indah,1
376,Bharata Kalbuaji,5 years ago,5 stars,tempat sejarah sangat bagus ajar banyak nikmat udara banyak,1
377,Rizky Hermawan,5 years ago,5 stars,ada yogyakarta lama tahun tahun pertama kali aku kesini tempat bagus banyak unjung lebih baik kesini jangan libur,0
378,"Reku Hizaki, drg",9 months ago,5 stars,tempat bagus bawa anak anak muda,1
379,Muh. N. Dewantoro,6 years ago,5 stars,kraton yogyakarta rupa salah satu raja aku dunia sangat istimewa letak suatu negara bukan raja jadi saran kalau mau lebih baik kesini upacara tentu,1
380,Anisa Winda Sari,4 years ago,5 stars,kraton yogyakarta bahasa indonesia kraton yogyakarta hadiningrat jawa buah kompleks kraton letak kota yogyakarta daerah istimewa yogyakarta indonesia tempat duduk resmi sultan yogyakarta kuasa keluarga fungsi pusat budaya jawa isi museum pamer artefak asal usul pangeran jaga awal kraton yogyakarta bahasa indonesia prajurit kraton yogyakarta hadiningrat,1
381,Mira Fadilah,4 years ago,5 stars,kraton yogyakarta rupa kraton tradisional milik banyak bangun arsitektur jawa ajar sejarah sultan yogyakarta unjung tempat rupa suatu layak laku,1
382,Jobs 78,3 years ago,5 stars,dalam kisah raja hamengkubuwono ix betapa baik beliau abdi negara kratonnya sangat indah sangat rekomendasi wajib unjung tempat yogyakarta,1
383,Evita Brown,7 years ago,5 stars,sempat luar biasa lihat kraton jawa aktif nyata cukup tarik dapat pandu tidak mahal,0
384,Galih Angga,3 years ago,5 stars,yogyakarta indah budaya,1
385,ARIF HARAHAP,5 years ago,5 stars,jajah hostorical place yogyakarta sini masuk raja raja masa masa bagai prajurit raja setia hingga,1
386,melly tisera,4 years ago,5 stars,tempat tarik lihat langsung kraton lebih dekat lebih baik ambil pandu dapat info jelas sejarah,1
387,Firman Prayoga,a year ago,5 stars,tempat baik tahu sejarah daerah istimewa yogyakarta,1
388,Dian Lestariningsih,4 years ago,5 stars,hadir pamer aga busana yogyakarta international batik beinnale koleksi bagus,1
389,Syailendra Pasirien,4 years ago,5 stars,kraton benar benar megah temu abdi dalem laki laki kerja abdi keluarga raja segala tradisi budaya yogyakarta,1
390,Alexis Nicole Sacha,5 years ago,5 stars,tempat wajib kunjung yogyakarta,1
391,Iwan Kusnaidi,3 years ago,5 stars,raja raja bijaksana,1
392,Philipus Bekti,3 years ago,5 stars,museum jawa tempat sejarah baik yogyakarta kenal sejarah indonesia budaya jawa,1
393,Annisa Handayani,4 years ago,5 stars,mulai tunjuk jam pagi,1
394,Inge Diredja,4 years ago,5 stars,tempat sejarah kenal sultan jawa tonton wayang tunjuk tradisional,1
395,Lulu Azizah,4 years ago,5 stars,sangat damai suka layan hebat pandu wisata baik pernah ibu pujiiii,1
396,Khisi K,5 years ago,5 stars,tidak kata banyak tidak habis banyak waktu sini datang yogyakarta pasti mampir kraton tempat sejarah,1
397,Andi Sumarno,4 years ago,5 stars,kraton yogyakarta kini jadi museum datang sini saksi budaya yogyakarta tempat jadi sakral,1
398,Kharysma Sitorus,3 years ago,5 stars,tidak terlalu ramai sangat indah kagum jajah foto,0
399,Muhammad Irfan Fauzi,4 years ago,5 stars,kraton waris bagus nyaman,1
400,rizky hermawan,5 years ago,5 stars,suka sekali budaya jawa yogyakarta tempat tepat tempat kaya budaya misterius agung sekaligus mistis,1
401,Desak Nyoman Surya Suameitria Dewi,3 years ago,5 stars,salah satu tempat wisata wajib kunjung yogyakarta,1
402,Sukro Suntoro,5 years ago,5 stars,tempat bagus budaya waris yogyakarta kraton yogyakarta tempat tepat tuju milik alam tahu raja yogyakarta,1
403,Rachel Amanda,5 years ago,5 stars,tahu lebih banyak cara kerja kastil pergi kraton senang sekali tahu sedikit sejarah yogyakarta,1
404,Octavian Graceas,a year ago,5 stars,selalu kagum tempat,1
405,Irsyaad Hanif,5 years ago,5 stars,tempat bagus ambil cuti,1
406,Dahlia Buwana,4 years ago,5 stars,baik guna pandu wisata kunjung sana sejarah tempat sangat tarik,1
407,dias zulfan a,4 years ago,5 stars,skanda tur studi,1
408,Dausi A,a year ago,5 stars,sejarah jawa pandu bagus cerita bagus tempat renovasi,1
409,Liburan Jogja,6 years ago,5 stars,tempat bagus kunjung sedang libur sama anak anak waktu baik kunjung jam pagi,1
410,Indra Haryanto,5 years ago,5 stars,sangat bagus kunjung sewa pandu tur paham cerita,1
411,Agus Trihan,4 years ago,5 stars,takjub lihat dengar sejarah kraton yogyakarta sangat saran abdi dalem cerita kisah,1
412,Cynthia Dewi Taufiq,5 years ago,5 stars,kraton yogyakarta rupa tempat tinggal sultan hamengkubuwono ikut tur pandu bantu dapat informasi lebih lanjut,1
413,Muhammad Shiddieqiy,6 years ago,5 stars,kraton sultan yogyakarta fungsi sekarang kesini harga jangkau pandu tournya,1
414,NURCAHYONO,10 months ago,5 stars,tempat luar biasa,1
415,Arif wibowo,5 years ago,5 stars,salah satu banyak tempat ikonik yogyakarta,1
416,Dewi Anurogo,7 years ago,5 stars,tahu sejarah yogyakarta khusus sultan salah satu tempat tepat mulai,1
417,Aris Kristianto,5 years ago,5 stars,tempat cerita raja yogyakarta pikir sini budaya asal percaya alam baik datang tempat baik jadi jangan tinggal,1
418,amalia hartiningrum,3 years ago,5 stars,tempat damai pernah lihat tiket masuk rupiah tutup jam siang,0
419,iermae ier,5 years ago,5 stars,dapat pandu lokal pandu cerita sejarah kraton yogyakarta tempat bagus ajar sejarah yogyakarta,1
420,Jull (Jull),4 years ago,5 stars,tempat takjub libur sama teman teman,1
421,Urip Tri Prastowo,4 years ago,5 stars,tempat hebat yogyakarta pikir unjung tempat ajar sejarah yogyakarta temu orang orang baik lain,1
422,Bin Wirawan,3 years ago,5 stars,kraton sultan yogyakarta diri sejak tahun bangun diri waktu beda beda,1
423,Aty MS,5 years ago,5 stars,waris yogyakarta lokasi pusat kota tidak lewat penuh benda benda sejarah guna giat raja yogyakarta acara acara,1
424,Arief Marwanto,a year ago,5 stars,legenda kraton yogyakarta tempat nyaman ajar sejarah jawa,1
425,Arina Prinsiska,4 years ago,5 stars,pasuk kraton sama beberapa orang abdi dalem tani cerita kraton,1
426,F DC,6 years ago,5 stars,layak kunjung jarang sekali pergi tempat suci sama teman teman reuni foto teman teman sedang nikmat kraton,1
427,Desha Sanyal,3 years ago,5 stars,sejarah tempat mana temu paling dalam museum kraton,1
428,Ang Pangas,5 years ago,5 stars,air biru benar benar mikat pandu wisata baik siap jawab semua tanya,1
429,Niko Goodfellow,a year ago,5 stars,kraton yogyakarta tempat tinggal raja sultan yogyakarta bangun unik gaya jawa,1
430,Winny Ismianti,4 years ago,5 stars,tempat bagus mulai tahu sejarah yogyakarta sebut daerah istimewa,1
431,Abdul Wahab Badruddin,3 years ago,5 stars,awat baik meski artefak tidak hadir baik harap,1
432,Bunga,3 years ago,5 stars,milik banyak aku kisah sejarah cerita pandu,1
433,Tantan Sumartana,3 years ago,5 stars,kraton indah indonesia unjung kraton kali kali makin datang makin suka tempat,1
434,Sri Nararia Anggita Damayanti,a year ago,5 stars,sayang tidak masuk pelihara sana,1
435,Annie Savitri,4 years ago,5 stars,suka tempat aneh dingin duduk sana santa lama jam jam sayang tempat tutup terlalu pagi,0
436,Soebekti Seno,4 years ago,5 stars,indah luar biasa tempat kumpul sama keluarga warga yogya wisata,1
437,Mark Lubbinge,6 years ago,5 stars,sangat indah patut kunjung punya orang lelaki tua sangat baik ramah pandu,1
438,Mujiburrohman Bakri,2 years ago,5 stars,waris budaya lestari sangat baik ramah luar biasa,1
439,Zacky Hutama,7 years ago,5 stars,kraton yogyakarta kraton yogyakarta salah satu tempat wajib kunjung yogyakarta dalam tempat beri sejarah daerah istimewa yogyakarta,1
440,Zulkifli Zainal,a year ago,5 stars,tempat wisata museum bagus,1
441,Muhamad Diksa,6 years ago,5 stars,sangat nikmat jajah tempat sayang datang satu jam tempat tutup,0
442,Hairul Afizee (highrulez),3 years ago,5 stars,pasti tidak boleh kena pakai topi sesuai tempat bagus besar,1
443,bima arivia nurhuda,4 years ago,5 stars,salah satu tempat bayang masa lalu pandang baik seni baik pusat jawa,1
444,Nurni Guide,3 years ago,5 stars,kraton sangat sambut jajah apa milik buah raja poros yogyakarta,1
445,Daryadi Aditya,3 years ago,5 stars,terang tidak apa apa,1
446,Advis Satria,4 years ago,5 stars,tinggal nasional gudang cerita sejarah diam sultan hb x raja ngayogyakarto hadiningrat,1
447,Dama Qoriy,4 years ago,5 stars,tempat edukatif sejarah budaya timbang jadwal tur kunjung,1
448,Jefanya Givenfirsta,6 years ago,5 stars,kompleks kraton lihat sederhana indah tempat penuh sesak,1
449,Rama dhina,3 years ago,5 stars,tempat sejarah yogya,1
450,Aisyah Hasmiar,5 years ago,5 stars,ikon yogyakarta tempat unik indah semua wisatawan kunjung yogyakarta wajib unjung kraton yogyakarta,1
451,Indah Purnama Sari,4 years ago,5 stars,unjung kraton tahu sejarah keluarga raja abd yogyakarta,1
452,Sayekti Qalb,5 years ago,5 stars,pohon beringin kembar punya mitos spiritual sana antara pohon rasa momen,1
453,Ahimsa W Swadeshi,3 years ago,5 stars,ajar sejarah sultan yogyakarta bahkan lihat duduk sultan sendiri,1
454,Muhammad Rifa'i,4 years ago,5 stars,tempat sangat indah sangat saran unjung tempat,1
455,Septiyan Dede Kurniawan,5 years ago,5 stars,kota luar biasa banyak tempat libur pantai panjang kidul,1
456,Sabil Tea,2 years ago,5 stars,kraton sultan yogyakarta,1
457,Rudolf,5 years ago,5 stars,tempat pertama kunjung yogja tempat indah sejarah tarik tempat kunjung benteng vredeburg,1
458,arda,5 years ago,5 stars,tempat sejarah rekomendasi turis sana jangan lupa terjemah,1
459,Marwan Azwar,3 years ago,5 stars,panjang umur raja,1
460,abhiseka tourandcarrental,4 years ago,5 stars,bangun tinggal besar yogyakarta awat baik cermin arif budaya jawa,1
461,Alexandra Horkavá,5 years ago,5 stars,sejarah indah banyak orang baik tunjuk gratis makan siang harga murah,1
462,Tiku Torres,4 years ago,5 stars,orang orang sangat hangat,1
463,Tony Hariadi,a year ago,5 stars,tempat sejarah wajib kunjung kalau jogja,1
464,Rakyan Rachman Bimoseno,6 years ago,5 stars,tempat bagus kunjung dapat alam budaya jawa luar biasa sini,1
465,Muliarta Dp,3 years ago,5 stars,momen buat yogyakarta,1
466,Rizka D. Widyawati,2 years ago,5 stars,tempat sangat bagus kunjung ajar waris,1
467,Gani Susanto,3 years ago,5 stars,buah museum bagus tahu sejarah transportasi masa lalu yogyakarta,1
468,Hansen Yohansa,4 years ago,5 stars,wajib kunjung tempat datang tunjuk wayang kulit atas panggung,1
469,Tyko Saso,4 years ago,5 stars,tempat penuh budaya sejarah tempat bagus kunjung,1
470,Alexander Dimas Kelvin Jonathan Hutabarat,3 years ago,5 stars,palaca sultan yogyakarta milik banyak bangun dekorasi tunjuk banyak hibur,1
471,Wardatun Nafisah,5 years ago,5 stars,suka tempat tempat tidak indah ajar,1
472,ASNIMAR Asmara Hati,11 months ago,5 stars,pertama kali sini indah sekali,1
473,Dyea Days,3 years ago,5 stars,tunjuk nyata kraton tradisional waris budaya indonesia,1
474,luthfia hajar,5 years ago,5 stars,tempat bagus tahu sejarah hidup kraton lebih baik jajah tempat sama pandu wisata,1
475,Sulisthio Tjong,5 years ago,5 stars,kraton sangat bagus penuh sejarah contoh budaya indonesia bagus,1
476,Kosmas Mahendra,6 years ago,5 stars,kraton sini ajar banyak sejarah yogyakarta hadiningrat raja wakil kota sendiri,1
477,Husni Suryo,4 years ago,5 stars,tempat sejarah bagus,1
478,Izzudin Mubarak,3 years ago,5 stars,sungguh tempat sejarah luar biasa,1
479,Yudith Ananda,7 years ago,5 stars,masuk kraton rasa lingkung damai,1
480,Nursyifa Rani,4 years ago,5 stars,lebih baik minta pandu pandu keliling layak,1
481,BINTARA DWI SAPUTRA,5 years ago,5 stars,tempat baik ajar java sewa pandu lokal dapat informasi lebih lanjut,1
482,Adrian Pereira,6 years ago,5 stars,wajib kunjung yogyakarta dapat pandu lokal cerita kisah kisah sebut ikan gaji adil dukung pariwisata lokal,1
483,Rahmat Setiadi,4 years ago,5 stars,ini situs sejarah unggul pusat kota yoyakarta daerah istimewa yogyakarta,1
484,Agus Sukertha,2 years ago,5 stars,titik pusat perintah yogyakarta kraton rupa tempat tinggal raja sultan,1
485,I Gusti Putu Endra Armika,3 years ago,5 stars,pertama kali yogyakarta saksi budaya jawa indah luar biasa,1
486,Khalid Hamid,4 years ago,5 stars,sultan tinggal sini beda kratonnya tidak terlalu besar kecil,1
487,Diah Cintya,5 years ago,5 stars,salah satu galeri layak kunjung yogyakarta cukup ruang habis lebih satu jam tur,1
488,GARTHINDO channel,4 years ago,5 stars,tempat tidur bayi keluarga raja tenang nyaman letak pusat kota jawa tengah,1
489,Dhee,5 years ago,5 stars,tempat bagus kunjung pandu wisata kraton dongeng baik,1
490,Eko Ardisuseno,3 years ago,5 stars,luar biasa suasana keliling,1
491,Adibah Safira,3 years ago,5 stars,tempat bagus tahu bagaimana budaya lokal sejarah daerah istimewa yogya,1
492,Rijal Haidar,6 years ago,5 stars,antik tempat budaya terlalu banyak kenang sana utama cerita hb ix,1
493,Susie Chen,5 years ago,5 stars,kraton sejarah wajib kunjung lancong jajah raja jawa kuno,1
494,Zunan Arief,5 years ago,5 stars,tempat rekomendasi wisata yogyakarta wisata sejarah tempat wajib kunjung,1
495,wijaya adjie,4 years ago,5 stars,tempat luar biasa orang orang hebat budaya hebat penuh baik,1
496,s tri,4 years ago,5 stars,tempat bagus tahu ajar budaya yogyakarta tempat parkir cukup,1
497,J Suparman,3 years ago,5 stars,kraton sejarah indah tempat bagus makan siang bale raos,1
498,Huhu Craft,3 years ago,5 stars,tempat wajib kunjung ada yogyakarta jangan pernah lewat,1
499,dEsTiNyZ_pLaY,4 years ago,5 stars,tempat tarik ajar sejarah budaya yogyakarta pandu wisata baik,1
500,Yosep Saputra,5 years ago,5 stars,suka bangun benda sejarah salah satu situs rawat baik,1
501,Hams Lovers,3 years ago,5 stars,luar biasa datang sini ajar sejarah,1
502,AmYu Sulistyo,6 years ago,5 stars,kraton hingga sultan pimpin yogyakarta luar biasa,1
503,Umi Rahmawati,5 years ago,5 stars,sungguh takjub lihat hidup tradisional sungguh bangun tradisional sini,1
504,Riyan Rismayana,6 years ago,5 stars,tempat senang tidak banyak ubah sejak pertama kali datang tempat tahun,1
505,Joseph Ashmore,6 years ago,5 stars,kraton raja ingat lihat langit langit banyak lihat takjub,1
506,hirfa “dgoldenphoenix” jannah,4 years ago,5 stars,tempat cocok ajar khusus ajar sejarah budaya yogyakarta,1
507,Gregorius Beny,4 years ago,5 stars,penuh roh suci,1
508,Silvia Sance,4 years ago,5 stars,tempat umum satu cctv malah banyak harga,1
509,Deddy Ramadhani,5 years ago,5 stars,ajar bagai sejarah raja yogyakarta sini bayar jumlah uang bawa kamera,1
510,Tri Wahyu Trisna Murti,4 years ago,5 stars,tempat sangat ajaib datang sini ajar banyak yogyakarta,1
511,juliana anggraini,2 years ago,5 stars,suka sejarah senang ada sini,1
512,Nathan Bouly,5 years ago,5 stars,tempat sangat bagus temu inti budaya sejarah jawa takjub,1
513,Wahid Setyawan,5 years ago,5 stars,benar tempat bagus perlu lebih banyak baik lebih baik,1
514,Farrah Rahmi,5 years ago,5 stars,sejarah sangat bagus tahu orang indonesia,1
515,Bilel BBR,3 years ago,5 stars,tempat bagus kunjung temu budaya lokal harga jangkau,1
516,Merisa Putri,5 years ago,5 stars,sungguh buah jalan sejarah,1
517,budi riza,5 years ago,5 stars,layak kunjung ada yogyakarta ajar lebih banyak sejarah jogja,1
518,Sara Saraa,4 years ago,5 stars,kraton indah indah orang orang dalam,1
519,Hesti Agustini,3 years ago,5 stars,besar semua sejarah,1
520,Pio Gio,9 months ago,5 stars,lihat ada jogja,1
521,Donny Wardhana,4 years ago,5 stars,buah waris budaya jawa awat layak kunjung,1
